review_text,good_score
"Super Pale, white and yellow.  Very bubbly and a bubbly carbonated white head. Smells a bit of yeast and touch of hops.	Flavor has some hops and a bit of a yeast bite towards the end. Grainy and way too carbonated, adding a sharp taste to it.  Thin, watery, light bodied and very unspectacular.",0.0
"Can from supermarket. Sweet smell, a bit lemon-like or something like ice-tea. Also in the taste ice tea or fanta. But also some white beer hints. Very much fizzling in the mouth. Sweetish finish. Could be less (het kon minder) as they should say in Groningen. If I had to choose between the non alcoholic beers I should take this one.",0.0
"It wasnt all that bad.  NOT skunky.  Pull date of August 2012?...Huh?  Smooth, easy to drink.  Once again, NOT skunky like Heineken.  IT WAS FREE!!!",0.0
"Bottle. Metallic aroma, watery dry flavor and metallic aftertaste. Thin mouth feel.",0.0
"bottle, typical pale yellow color, nose is skunky, flavor is a decent floral and sweet, finishes ok with slight bitterness",0.0
"Bottle. Head is initially small, fizzy, white, mostly diminishing. Body is clear medium yellow. Aroma is notes of urine, sour vegetables, and plastic. Flavor is lightly sweet, lightly bitter. Finish is trace sweetness, lightly to moderately bitter, unclean, husky. Light to medium body, watery texture, fizzy carbonation. HWARRRRFFF.  Holy cow.  The aroma is mind-bendingly disgusting.  Ive had a lot of swill lagers in my years, and I can handle swill, since I know what to expect.  But this is the absolute worst aroma I have smelled in a beer in a LONG time.  Does not smell like beer at all, not even bad beer.  Something obviously went wrong with this batch or bottle, but these just rolled into the state so are presumably pretty darn fresh.  No skunkiness, just reeking of green vegetables (green beans mainly) and plastic, with some sharp pee stink in there as well (like asparagus urine! thats it!).  Just absolutely putrid.  It makes my stomach hurt just to smell it.  The taste is almost as dirty.  This is worse than drain pour...its like...wanting to do what Dae-su does at the end of Oldboy. Yeeeesh.  I havent given many 0.5s, but this one has truly earned it.  Congratulations, Hollandia.",0.0
"Strong aroma, very similar to Belgian pale lager Stella Artois.  Nice after taste, almost fruity, like tea or cider.  A little skunk, but anyone who compares this beer to Heineken is a retard, this is much better tasting beer, with a completely different pour.  Not even close in comparison.  Overall, good drinkable beer.",0.0
"Pours dark brown with no head. Aroma is roasted nuts with aslight skunk to it. Had no flavor at all, reminds me of diet pop. I dont know what the purists say a dunkel is but I cant understand this being called one.",0.0
"Very small light tan head.Medium brown color.Hard to get a strong aroma off this one so it would have to be,mildly malty and i can just pick up some sweetness as well.Nice malty taste medium sweet slightly hoppy a bit thin in feel.Seems to be well carbonated.I just detected a slight metallic smell coming at me just as you lift the glass high enough to drink,but it doesn't show in the flavor.The after taste is malty sweet with a very faint hop presence.Nothing special just a run of the mill brew.",0.0
"Canette 500ml. De couleur dore-jaune ple et claire. Nez de lgumes bouillis sucrs avec des notes de grains de malt ple et des traces de pain blanc. Mince en bouche avec un ptillement moyen et une texture trs aqueuse. Lger got de lgumes bouillis lors de lentre en bouche auquel se rajoute un trs lger got de grains de malt ple ainsi que de faibles traces de pain puis en finale lon retrouve des notes herbeuses (herbes mouilles). Post-got trs court, compos de faibles notes herbeuses et des traces mtalliques.",0.0
"(33 cl bottle at Haket, Gteborg)On August 1, 2008BB 12.09.08Clear straw yellow color, fluffy white head. Sweet, malty, wort, corn scent, also sugary and a bit stale. Malty, bitter, sweet, thin, harsh taste. Thin mouthfeel, low bitterness. Harsh afterbitterness.",0.0
Golden body with a white head... this looks fake. Very little malt aroma and nothing much else. Little grassy malt flavour with a slight metallic note.,0.0
Can. Pours pale gold with a large foamy white head. Sort of a sweet grain aroma. Flavor is grain. Not much hop. A bit papery. Does end detectably bitter. Not recommended.,0.0
"(bottle, 33cl) Clear, pale golden colour with a medium-sized foamy white head. Doughy and slightly grainy malty aroma with notes of grassy hops. Bitter flavour, light bodied with a crisp carbonation. Slim pale malty base with present grassy hops and veggie notes of carrots towards the bitter and grassy hoppy finish. 29.VIII.11",0.0
"Dark-brown red with a creamy light beige head.  Aroma is sweet (cherry and caramel) and roasty.  Very sweet, even syrupy caramel flavor.  Very mild -- no hops noticeable.  Watery roasty cherry aftertaste.",0.0
Hazy straw colour. Exceptionally high level of sweetness. Sour lemon sherbert acidity. Unpleasant.,0.0
"Bottle from Cavie.  Dark pour with a small head.  Aroma is chocolate and gym socks.  Taste is not bad, chocolate, a little roasted, and slight ash.",0.0
"Clear, light caramel-y color...spritzy, cola-ish head, drizzles down quick.	aroma, pretty mild at first, but develops, sends out scents of anise, espresso, but mostly, coca-cola.	Taste: mellow, meek, and mediocre...very light, in flavor and body, with only a vaguely ""dark"" character that isnt really any kind of character at all.	Cant believe I paid $2 a bottle..glad I never broke down and plunked down for a 6-pack. 	a shameful excuse for a schwarzbier...",0.0
"I was quite pleased with this beer. I tried a couple a few years back when I was a young lad who didn't appreciate the 'finer things in life' and thought it was pretty bitter, but i'm glad I bought a 6 pack, especially for the cheap price. Your usual European lager really. Poured out nice golden, with a decent head. Decent malty flavour with a bitter hint, but no unbareable. Of course, it's not spectacular, but it was well worth it.",0.0
Bottle @ home. Dark red/brown body with a two finger tan brown head. Brown malted lager aroma. Dark brown lager flavor thats light to medium bodied. Pretty smooth beer with a dark malted but fairly light finish.,0.0
"Less interesting than expected, tastes like a semidecent american standard, gets points for being an affordable import",0.0
"I did not really like this beer.  Grainy, bitter, not very fun to drink.  Also a little skunky, and Ive had this more than once so I dont think it was old.",0.0
For a cheap six pack this beer is halfway decent.  Malty nose and some decent malt on the palate with a bit of hoppy bitterness to balance.  Ample carbonation.,0.0
"Light yellow gold with foamy white head.  Typical lager nose - hops, honey, and skunk. Sweet honey body with a metallic aftertaste.",0.0
"first off, green bottles should be destroyed and banned from use in beer bottling. damn the skunk is strong with this one young jedi. but it is a nice dark gold with a clingy white head. taste is actually pretty good for a pale lager. crisp light malt notes that are not overly grainy. finish is dry with some lingering unpleasant sweetness. but overall not bad.",0.0
"Pours near black with ruby hues. Aroma of rye bread, caramel, and sweet malt. Mouthfeel is medium, dry with lively carbonation.",1.0
500ml can pours a clear golden color with 2 fingers of white head that settles down to leave some thin lacing on the glass.  Aroma is mild grains and hops.  Taste is light malty sweet with an undesirable hop bitterness that lingers for some time.  Medium body and little carbonation.  Just another average macro tasting lager.,0.0
"500ml can fromthe lcbo. canned 12/08/2011. pours golden with a finger of persistant white head that laces the glass with each sip. powdered malt and adjunt nose. really junky flavour, almost unrecognizable as beer. terrible garbage.",0.0
Pours dark brown with an off white head. Aroma is sweet malt. Flavor is sweet caramel malt and a bit of hoppy bitterness.,0.0
Bottle. This is a pretty good beer. Better than the ratings it is receiving. I know I am favored to these styles beers but to me it was good. Really dark in color. Nice head and lace. Wonderful nutty malt flavor. Slight toast aroma with a tax of coffee. Good stuff.,0.0
"Bottle. Pours gold with soapy white head. The aroma is quite sweet and grainy with a distant light caramel note. The flavor is malty and on the sweet side. Not much going on here. Some hay in the aftertaste. Drinkable, but just barely.",0.0
"Bottle 33 cl. Poured very pale yellow in colour with frothy white head. Spices, earth, parfume and wheat in aroma. Flavour is mostly dry wheat. Aroma was promising, but unfortunately the flavour lacks some character.",0.0
"Bottled.  Pours a solid light yellow with thick head and high carbonation.  Smells like most Holland beers, but very lightly.  This beer had a strong initial cereal taste, which then transitioned to a water aftertaste.  This led to a strange contrast as it was trying to be both a smooth drinkable beer and something with bite.  The beer was also thicker than expected, and the head dissolved to suds.  Overall a drinkable beer, just not very enjoyable.",0.0
"Clear blond coloured beer with some average carbonation and an average white head. Sweet fruity, light hoppy touched aroma. Refreshing. Medium sweet palate. Finish is little bitter sweet vith a very short dry finish. missing every finesse, rather dull lager.",0.0
"Rather clear brownish black color with medium tan head.  This has a very roasted nutty aroma to it with some hoppiness included.  Malty taste with notes of caramelization, coffee, and a carbonated bubbly finish.    I liked this Dukel though it was deceptively labeled as a Schwartzbier.  Next thing you know Ill find a pale lager in a bottle labeled Imperial Stout, because its ""Sexier"".",0.0
